time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0128381272391,0.190238720311,11.8832216496,0.110309465958,0.0611653332793,0.0,-0.106592391009,0.606075952467,2.77244736267,0.0664000934934,0.143877413298,0.0,452.31294891329594,451.2282460757357,451.92449524348496,450.9957469712381
1.3800000000000008,0.00495497729845,0.22922196447,12.0554309234,0.114066452581,0.0699595380856,0.0,-0.157163547239,0.693743981932,2.9672271365,0.0537112971836,0.151469025121,0.0,474.93451041229133,475.5349572964685,475.7069357910712,474.73684383822194
1.4400000000000008,-0.00580271510104,0.272960322446,12.2341835103,0.118955570051,0.0793156106728,0.0,-0.202262252657,0.764567384838,2.9909913767,0.110313665616,0.163623888535,0.0,422.2490354498147,423.3205580251484,420.7837992737585,425.6603170591683
1.5000000000000009,-0.0195806591049,0.32124872913,12.4160362849,0.125359557228,0.0887619938074,0.0,-0.257945499512,0.845642552058,3.07035544681,0.0983950513492,0.140719426751,0.0,442.52285058344006,440.65666632465775,442.1673042526453,441.19432100843454
1.560000000000001,-0.036786210587,0.374385861618,12.60153683,0.130958541265,0.0970913330976,0.0,-0.316347976082,0.92609451288,3.11269154962,0.080498919459,0.134734158331,0.0,430.2535827295159,429.76510844055866,431.82464886179446,430.31985613287026
1.620000000000001,-0.0579221307244,0.432805396335,12.7922418874,0.136003736835,0.105036273746,0.0,-0.389001810989,1.02166904236,3.24356101444,0.0904349173068,0.127326835321,0.0,459.92700796540504,459.3554157444387,458.6391521158117,459.4331408425421
1.680000000000001,-0.0837851746119,0.497316113796,12.9925860419,0.141354211112,0.112176010547,0.0,-0.473903654319,1.12919418015,3.43376199584,0.0865285292951,0.0918910804113,0.0,480.1317686559441,477.44669105045824,478.3315508563758,478.03997793212744
1.740000000000001,-0.1146732812,0.568113724854,13.2023217975,0.147441008423,0.117455186467,0.0,-0.556223738899,1.23123839591,3.55681273358,0.121229895172,0.0787417738144,0.0,459.7512622061607,458.7142923436409,459.0670536822461,461.82045796314344
1.8000000000000012,-0.150477503313,0.6449985818,13.4182911035,0.155043493884,0.122098594514,0.0,-0.637680999684,1.33225311459,3.64162907959,0.135868642053,0.0745415048218,0.0,449.9878619206208,449.65237239316957,448.01931401261425,449.2223468625398
1.8600000000000012,-0.191205359076,0.728021426711,13.6388450221,0.163070157793,0.12687034385,0.0,-0.720332755142,1.43588193412,3.70965641283,0.12923394608,0.0879914602962,0.0,444.00120965268803,445.1083811545533,445.8035936104036,445.2775247872475
1.9200000000000013,-0.237233657656,0.81772035197,13.8652940384,0.171170228543,0.133108731691,0.0,-0.814506175054,1.5547966915,3.83785977609,0.144565558222,0.12469232907,0.0,463.32574572089777,466.21069384801854,464.71703861949595,465.9330829249395
1.9800000000000013,-0.289279129195,0.915006703415,14.1010069631,0.179440560093,0.140312382594,0.0,-0.921088787397,1.68886923862,4.01815756076,0.118926490549,0.108668516681,0.0,482.52319930055785,481.32356695771693,483.976022012892,482.0578499598942
2.0400000000000014,-0.347259013719,1.01972242367,14.3431563931,0.187088956638,0.146347353454,0.0,-1.01213775888,1.80224536426,4.05300035196,0.140627465956,0.0749602157962,0.0,439.74029519912244,436.9471806559901,439.54999811757347,441.3596004968045
2.1000000000000014,-0.410931442939,1.13153159109,14.5881539698,0.195152032419,0.150683479564,0.0,-1.11065816032,1.92540450583,4.11297329408,0.117432253678,0.0662579841367,0.0,449.2983137429665,448.5961133390839,449.2455981180538,447.3768440769444
2.1600000000000015,-0.480828561302,1.25116375751,14.8381693764,0.201868154084,0.154704275161,0.0,-1.21958318412,2.0628761532,4.2200669797,0.0977128481806,0.0684818552479,0.0,464.0501012637942,464.2277978772394,466.2212559950317,464.6881499307574
2.2200000000000015,-0.557213970947,1.37899468517,15.0937213905,0.207912079794,0.158898452712,0.0,-1.32694730963,2.1985808795,4.29764245961,0.106170036297,0.072602238155,0.0,457.46695932717904,457.79853313681906,456.48872573784894,457.1715940738176
2.2800000000000016,-0.640340484846,1.51534908253,15.355165083,0.213965328971,0.162973846116,0.0,-1.44428797768,2.34700493225,4.41622758937,0.0873947137651,0.0563767298119,0.0,471.99511374535757,470.7442017941248,472.3835966617465,470.9414030124509
2.3400000000000016,-0.729961559593,1.65990001353,15.6199276689,0.219387875091,0.16707477353,0.0,-1.54340394506,2.47171183975,4.40885586921,0.0957518884984,0.0853081153236,0.0,431.95304021613873,434.3897612800195,432.49555350289694,433.2060089045366
2.4000000000000017,-0.826466491381,1.81311700074,15.8891323604,0.224818200241,0.172494140029,0.0,-1.67387883708,2.63584831411,4.56346846472,0.0771319831385,0.0988235484429,0.0,484.3205710161447,485.3421626043974,486.1765211252842,484.7852366123026
2.4600000000000017,-0.930639420774,1.97591066385,16.1659483048,0.230110838099,0.178162211444,0.0,-1.79904919171,2.79086187238,4.66278947162,0.104234554932,0.0839105021911,0.0,471.2651972929268,470.1178528714239,469.6105750270153,471.7141904315794
2.520000000000002,-1.04211013306,2.14767934809,16.4468850492,0.236244270928,0.183241207917,0.0,-1.91705878454,2.93513654114,4.70108042279,0.0978682444781,0.0860883364016,0.0,452.556196041912,452.7372149551496,454.3866155129101,453.88468200086686
2.580000000000002,-1.16112264733,2.32865154758,16.7319424556,0.241869797142,0.188150009337,0.0,-2.05042823983,3.09756617451,4.79980949663,0.0839269812208,0.0714947083926,0.0,474.7018129848174,473.58535590409497,474.36018227781597,473.2950113938642
2.640000000000002,-1.28734835506,2.51833609186,17.0183332726,0.246598851457,0.192419193597,0.0,-2.15746536751,3.22552672049,4.74634399531,0.0658970129443,0.0704612705987,0.0,426.9738681352727,426.88978592446375,426.7687466125516,425.2318604043672
2.700000000000002,-1.42043112961,2.7161976766,17.3032602848,0.250706645933,0.196313636424,0.0,-2.27896267513,3.37001243783,4.75072365806,0.0731543029749,0.0504782492883,0.0,447.5331717256762,445.9063749937106,445.87888739499044,446.4749980711491
2.760000000000002,-1.56036266507,2.92213526709,17.5859118091,0.254728926556,0.199788621236,0.0,-2.38573185331,3.49479646946,4.67093663831,0.0505579097298,0.0697063846301,0.0,418.5168637003686,420.1899149884466,419.33952915327257,417.3751392819767
2.820000000000002,-1.7072862614,3.13623966858,17.8662262267,0.258508207774,0.203653329848,0.0,-2.51205544375,3.64209684262,4.67238097045,0.0804120996256,0.0508726752529,0.0,447.910823777975,446.3791667020708,445.140154418447,447.579626210445
2.880000000000002,-1.86188380435,3.35925036688,18.1466827715,0.263221659557,0.206272906592,0.0,-2.64142636126,3.79178050785,4.67562892225,0.0745659361795,0.0225573781468,0.0,449.8978525969852,447.59989780973166,448.46333762865845,447.99299427325604
2.940000000000002,-2.02481100071,3.59193908691,18.4296746151,0.267392921487,0.207232493464,0.0,-2.7894925854,3.96459541512,4.75650507492,0.0568100416182,-0.00227271092571,0.0,475.61702737619277,473.71109127779175,475.18351240455235,473.82343467151054
3.000000000000002,-2.19639265348,3.83472623402,18.7163180151,0.270436643337,0.207036259785,0.0,-2.9298246093,4.12831706048,4.79762007318,0.0343777321118,-0.00534506137058,0.0,463.5233093097566,463.2818178517634,465.2217306210764,463.4630495312635
3.0600000000000023,-2.3759707853,4.08680847827,19.0034246759,0.273082142463,0.206744996695,0.0,-3.05611691964,4.27441430674,4.77233993995,0.058618218273,-0.00389061120104,0.0,443.10018055739044,443.2198473654886,442.7903237541839,444.78149934362955
3.1200000000000023,-2.5638245634,4.34855966166,19.2921542615,0.276164710446,0.206972573423,0.0,-3.20558194527,4.45057474341,4.85107475863,0.0301399786936,0.0158977517251,0.0,476.81975557095234,478.32936434287285,479.0008390979206,476.83117028396873
3.1800000000000024,-2.75959092073,4.61949935636,19.5806458953,0.277828943358,0.207829076622,0.0,-3.32013927185,4.5807317505,4.76537368897,0.022438164354,0.0108144413513,0.0,425.9259239421981,425.4907490488055,425.3968160587989,424.73686101558883
3.2400000000000024,-2.96353389872,4.8998934739,19.869790295,0.279816582522,0.208410169698,0.0,-3.47790042643,4.76545186967,4.87173350659,0.0487383547587,0.00732422363606,0.0,487.43207915749025,487.1709944357876,487.7430444426521,489.70399442735834
3.3000000000000025,-3.17667127946,5.19098613431,20.1639314265,0.282854020301,0.208748800564,0.0,-3.62664607701,4.93752258234,4.93212202088,0.0541498732056,0.0020512170538,0.0,476.46110273203476,476.0576112984564,475.50730683010494,475.9232060774161
3.3600000000000025,-3.39806100975,5.4915041642,20.4585124935,0.285828239683,0.209338081409,0.0,-3.75311063767,5.07976325616,4.88701167288,0.0383289848374,0.0220341738726,0.0,441.9901940436957,443.6343715803385,444.85610576229783,443.5598962516824
3.4200000000000026,-3.62693629941,5.80038222836,20.7497582387,0.287761468383,0.210477731391,0.0,-3.87626011759,5.2161214311,4.82107998022,0.015762460217,0.0120906979416,0.0,438.0517894713182,437.2238861529337,437.21034810441444,435.326008397286
3.4800000000000026,-3.86360654508,6.11791344876,21.0386862477,0.28897723469,0.21124327705,0.0,-4.01285277894,5.36802433046,4.80948189376,0.0280122567664,0.0140634334989,0.0,455.17413526882194,455.3318968957269,454.97007783900995,455.9500021549357
3.5400000000000027,-4.10839223647,6.44437952147,21.3263812377,0.290452028032,0.212777036298,0.0,-4.14683720734,5.51400678941,4.78004277658,0.0166379424152,0.0420376716152,0.0,449.5020878804762,451.76406073578613,450.44870390835285,449.5277889920817
3.6000000000000028,-4.36137038701,6.77971063319,21.6127357995,0.291049980128,0.215251809404,0.0,-4.28602237658,5.66341616287,4.76469847898,-0.00874983637106,0.0396148325765,0.0,455.7354496206003,455.5425544558465,456.7446980635776,454.71485066279286
3.660000000000003,-4.62308402791,7.12437607324,21.8995453569,0.291395755344,0.217172134673,0.0,-4.43796034781,5.82498545764,4.79496608838,0.025190123145,0.00895783992585,0.0,473.32963916710895,470.9641072849693,469.12006175405367,471.7487360137274
3.720000000000003,-4.89306581412,7.4775177926,22.1842355938,0.29317142632,0.217589589283,0.0,-4.56165349769,5.94633601465,4.69484618212,0.0371999867165,0.00262243967877,0.0,429.4488736602121,428.9108935592335,428.7854532252037,429.8051125078063
3.780000000000003,-5.17152916843,7.83926041052,22.467345893,0.295374992845,0.217325859499,0.0,-4.72044301244,6.11149412813,4.74136189593,0.0357613236928,-0.0246138880261,0.0,479.42601707658037,477.3516656669783,476.8899084367107,476.7804952001188
3.840000000000003,-5.45892014298,8.21008415953,22.7505398637,0.297986506293,0.215330584426,0.0,-4.85926216217,6.2492058302,4.69824726385,0.0557272716347,-0.0624764955652,0.0,452.4374876401181,449.3771495828636,448.6658809176042,450.28541675708317
3.900000000000003,-5.75516237751,8.58987785171,23.0334428741,0.30104999099,0.211851791356,0.0,-5.01519865566,6.41046601221,4.7312101375,0.039539855261,-0.0502382260881,0.0,474.55522424316985,475.4918066176425,476.25746153800935,475.01886413751043
3.960000000000003,-6.06087314525,8.97954204343,23.3189239493,0.303423986719,0.208651072031,0.0,-5.17489823516,6.57809183944,4.78407162636,0.039620009096,-0.0604210332133,0.0,483.8267193224964,483.05761055344163,482.36840345830655,482.3751117402879
4.020000000000002,-6.37529822792,9.37806160098,23.6037528677,0.305446243983,0.205299856366,0.0,-5.30590809771,6.70584083541,4.71031826023,0.017969401825,-0.0480064335229,0.0,443.4161626204035,444.4329957655587,443.57274548997253,441.7910849347662
4.080000000000001,-6.69798339782,9.78480890993,23.8860195121,0.307131716774,0.202412864491,0.0,-5.45017256936,6.85216211176,4.69828328322,0.0430786125485,-0.0483375675231,0.0,463.45529954033617,463.4279588423416,462.72041257385746,464.69359775113423
4.14,-7.02974126173,10.2009394511,24.1695282707,0.309847397534,0.199133116544,0.0,-5.60819780769,7.01860968045,4.75122755351,0.0493027324515,-0.071953614034,0.0,485.76106849002656,483.9845069487397,484.70321398813263,485.17186504937996
4.199999999999998,-7.37056613291,10.6264605322,24.454344833,0.312810942097,0.19470761722,0.0,-5.7524386351,7.16532322071,4.74232775404,0.0495711020476,-0.0776345620955,0.0,467.5500894196045,467.10319009371597,466.4781829140041,466.5005352393239
4.259999999999997,-7.7194687926,11.0599203966,24.7359598238,0.315827169792,0.189718110361,0.0,-5.87762872521,7.28338956824,4.64512639142,0.051633257433,-0.0974793212851,0.0,439.17312337497583,437.517530233213,437.94127680600934,438.11445437245334
4.319999999999996,-8.07556829365,11.4999773314,25.0102810387,0.318910951868,0.183921483921,0.0,-5.99239337606,7.38532538848,4.49957112804,0.0509185058115,-0.0949282221316,0.0,419.9569586458874,420.16969346110983,420.9241453391017,420.8641176216588
4.379999999999995,-8.4390005316,11.9469251375,25.27825202,0.322298044434,0.178223492547,0.0,-6.12189295952,7.5129593578,4.43291930961,0.0656942906268,-0.0950431770123,0.0,446.757010078334,446.74002413484584,445.4867704763247,446.6958113617646
4.439999999999993,-8.81049249033,12.4020975609,25.54391032,0.326187327469,0.172407268127,0.0,-6.2609325784,7.65944205366,4.42207917002,0.0630166793031,-0.101019442399,0.0,464.21551692382707,463.7385692336314,465.4507191540957,465.2439372575631
4.499999999999992,-9.18915135723,12.8639647469,25.8026980838,0.329949303454,0.166245212283,0.0,-6.36122478624,7.73644374062,4.20530844703,0.0620580835639,-0.106292725746,0.0,393.8629780063886,393.36411405049483,392.0760389895689,391.9903501856394
4.559999999999991,-9.5749701187,13.3326677342,26.0549769725,0.33429388384,0.159968790418,0.0,-6.49912688587,7.88697736787,4.20368581633,0.0876471353382,-0.101434992946,0.0,464.7357999504827,465.1074807607425,465.67481418298445,467.67634529138957
4.6199999999999894,-9.96835507685,13.8090647134,26.3032334807,0.339272492572,0.154238047377,0.0,-6.61372883496,7.99318240714,4.07201523004,0.0714593916913,-0.0857304554266,0.0,421.07851228159603,422.4269032079347,423.71249600001846,422.32397217653903
4.679999999999988,-10.3700801391,14.2950237525,26.5525689158,0.344228158965,0.14881830086,0.0,-6.77660658031,8.20519201764,4.23765363302,0.0986791370191,-0.101623973311,0.0,518.3478279713452,517.2237566075776,515.197558847292,517.1232689604284
4.739999999999987,-10.7808701836,14.792294691,26.8077288039,0.350240991093,0.142443328285,0.0,-6.91608821913,8.37058888095,4.26702665944,0.103116874471,-0.117625254475,0.0,479.4596064209474,478.2328602510983,478.37785407649744,478.7236133779634
4.799999999999986,-11.1993511733,15.2980246771,27.0604743741,0.356695943292,0.135837114816,0.0,-7.03323072746,8.4874032465,4.15815041845,0.11527503625,-0.0982123021176,0.0,432.7291154485659,434.34946365548257,434.37618085273874,435.4052655815783
4.859999999999984,-11.6250037383,15.8112104881,27.3077594983,0.36366832431,0.131915031331,0.0,-7.15519090582,8.61905805529,4.08460533684,0.118005152978,-0.0340313860481,0.0,443.4150146237677,448.65324383293733,445.4744836108159,445.7097777237492
4.919999999999983,-12.058170772,16.3328375914,27.5518908677,0.370765426788,0.130257479479,0.0,-7.28381486035,8.76865797536,4.05256155729,0.118838498712,-0.0171823307558,0.0,459.5422006148881,460.87604493818,460.0394067413308,460.11745183247757
4.979999999999982,-12.4992543195,16.8639494169,27.7952182258,0.378160806971,0.128909179572,0.0,-7.41907795553,8.93513772871,4.05746549976,0.130876415939,-0.0359997458064,0.0,474.319002903893,472.8711798841216,472.8744500713597,473.8137863344425
5.0399999999999805,-12.948366407,17.4047688864,28.0379107139,0.386038424777,0.126314079308,0.0,-7.55140270698,9.09235019847,4.03162443289,0.132114401322,-0.0645353234994,0.0,465.9750951460694,463.73713928497324,465.8075322352272,465.91931397767036
